close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
979.95,2024-03-01 12:37:00,NFO,28-MAR-2024,980.15,979.4,979.4,61897725,Futures,TATMOT,32775
980.1,2024-03-01 12:38:00,NFO,28-MAR-2024,980.4,979.75,979.95,61897725,Futures,TATMOT,25650
980.35,2024-03-01 12:39:00,NFO,28-MAR-2024,980.65,980.1,980.1,61903425,Futures,TATMOT,17100
980.0,2024-03-01 12:40:00,NFO,28-MAR-2024,980.6,979.95,980.35,61903425,Futures,TATMOT,44175
980.45,2024-03-01 12:41:00,NFO,28-MAR-2024,980.45,980.0,980.0,61903425,Futures,TATMOT,14250
980.0,2024-03-01 12:42:00,NFO,28-MAR-2024,980.5,980.0,980.25,61907700,Futures,TATMOT,25650
980.45,2024-03-01 12:43:00,NFO,28-MAR-2024,980.5,979.9,980.0,61907700,Futures,TATMOT,28500
980.4,2024-03-01 12:44:00,NFO,28-MAR-2024,980.45,979.95,980.45,61907700,Futures,TATMOT,28500
980.5,2024-03-01 12:45:00,NFO,28-MAR-2024,980.8,980.15,980.4,61907700,Futures,TATMOT,42750
980.1,2024-03-01 12:46:00,NFO,28-MAR-2024,980.5,980.05,980.5,61907700,Futures,TATMOT,48450
979.9,2024-03-01 12:47:00,NFO,28-MAR-2024,980.6,979.8,980.1,61907700,Futures,TATMOT,49875
979.5,2024-03-01 12:48:00,NFO,28-MAR-2024,979.95,979.5,979.9,61879200,Futures,TATMOT,19950
979.1,2024-03-01 12:49:00,NFO,28-MAR-2024,979.7,979.1,979.5,61879200,Futures,TATMOT,47025
979.7,2024-03-01 12:50:00,NFO,28-MAR-2024,979.75,979.1,979.1,61879200,Futures,TATMOT,21375
980.25,2024-03-01 12:51:00,NFO,28-MAR-2024,980.55,979.7,979.7,61879200,Futures,TATMOT,66975
980.4,2024-03-01 12:52:00,NFO,28-MAR-2024,980.55,980.25,980.25,61825050,Futures,TATMOT,24225
979.95,2024-03-01 12:53:00,NFO,28-MAR-2024,980.4,979.95,980.4,61825050,Futures,TATMOT,35625
980.25,2024-03-01 12:54:00,NFO,28-MAR-2024,980.35,979.85,979.95,61825050,Futures,TATMOT,45600
980.15,2024-03-01 12:55:00,NFO,28-MAR-2024,980.45,980.15,980.25,61817925,Futures,TATMOT,21375
980.15,2024-03-01 12:56:00,NFO,28-MAR-2024,980.45,980.0,980.15,61817925,Futures,TATMOT,28500
980.45,2024-03-01 12:57:00,NFO,28-MAR-2024,980.75,979.85,980.15,61817925,Futures,TATMOT,41325
981.0,2024-03-01 12:58:00,NFO,28-MAR-2024,981.3,980.45,980.45,61817925,Futures,TATMOT,57000
981.2,2024-03-01 12:59:00,NFO,28-MAR-2024,981.45,980.45,981.0,61817925,Futures,TATMOT,62700
981.75,2024-03-01 13:00:00,NFO,28-MAR-2024,982.4,981.15,981.2,61817925,Futures,TATMOT,152475
981.95,2024-03-01 13:01:00,NFO,28-MAR-2024,982.25,981.7,981.75,61807950,Futures,TATMOT,48450
982.5,2024-03-01 13:02:00,NFO,28-MAR-2024,983.15,981.75,981.95,61807950,Futures,TATMOT,206625
982.75,2024-03-01 13:03:00,NFO,28-MAR-2024,982.9,982.4,982.5,61807950,Futures,TATMOT,74100
982.65,2024-03-01 13:04:00,NFO,28-MAR-2024,982.9,982.4,982.8,61722450,Futures,TATMOT,81225
982.0,2024-03-01 13:05:00,NFO,28-MAR-2024,982.65,981.8,982.65,61722450,Futures,TATMOT,116850
981.6,2024-03-01 13:06:00,NFO,28-MAR-2024,982.4,981.6,982.0,61722450,Futures,TATMOT,27075
